Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2004,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,7858,0,6,66
2004,169248,Central Michigan University,1,Main Campus,27683,1,53,571
2004,115755,Humboldt State University,1,Humboldt State University,7550,3,119,28
2004,122409,San Diego State University,1,Main Campus,32043,6,95,495
2004,122597,San Francisco State University,1,Main Campus,28804,6,134,126
2004,122755,San Jose State University,1,Main Campus,29044,4,23,20
2004,123572,Sonoma State University,1,Sonoma State University,7977,1,72,142
2004,111188,The California Maritime Academy,1,California State University Maritime Academy,758,0,0,14
2005,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18475,0,2,0
2005,110529,California State Polytechnic University-Pomona,1,Main Campus,19885,6,21,271
2005,110486,California State University-Bakersfield,1,Main Campus,7549,0,0,0
2005,441937,California State University-Channel Islands,1,California State University Channel Islands,2575,0,24,54
2005,110538,California State University-Chico,1,Main Campus,15919,5,31,90
2005,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,12357,0,0,0
2005,110574,California State University-East Bay,1,Main Campus,12535,0,0,0
2005,110556,California State University-Fresno,1,Main Campus,20371,0,20,100
2005,110565,California State University-Fullerton,1,Main Campus,35040,1,15,43
2005,110583,California State University-Long Beach,1,Main Campus,34547,1,6,97
2005,110592,California State University-Los Angeles,1,California State University- Los Angeles,20034,1,0,0
2005,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,3773,0,34,155
2005,110608,California State University-Northridge,1,California State University- Northridge,33243,0,14,76
2005,110617,California State University-Sacramento,1,Sacramento State,27932,1,6,181
2005,110510,California State University-San Bernardino,1,California State University- San Bernardino,16431,1,12,92
2005,366711,California State University-San Marcos,1,Main Campus,7502,0,1,42
2005,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8137,0,13,43
2005,169248,Central Michigan University,1,Main Campus,27221,6,27,377
2005,115755,Humboldt State University,1,Humboldt State University,7462,8,135,21
