Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2012,123572,Sonoma State University,1,Sonoma State University,9021,0,0,8
2012,111188,The California Maritime Academy,1,California State University Maritime Academy,973,0,0,0
2013,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,19703,2,46,11
2013,110529,California State Polytechnic University-Pomona,1,Main Campus,22501,0,2,6
2013,110486,California State University-Bakersfield,1,Main Campus,8371,0,2,3
2013,441937,California State University-Channel Islands,1,California State University Channel Islands,5140,0,11,3
2013,110538,California State University-Chico,1,Main Campus,16356,5,20,1
2013,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,14670,0,1,2
2013,110574,California State University-East Bay,1,Main Campus,14526,0,0,0
2013,110556,California State University-Fresno,1,Main Campus,23060,5,29,1
2013,110565,California State University-Fullerton,1,Main Campus,38325,3,9,1
2013,110583,California State University-Long Beach,1,Main Campus,35586,2,7,1
2013,110592,California State University-Los Angeles,1,California State University- Los Angeles,23258,0,6,0
2013,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,5732,3,23,7
2013,110608,California State University-Northridge,1,California State University- Northridge,38310,2,11,2
2013,110617,California State University-Sacramento,1,Sacramento State,28811,4,7,1
2013,110510,California State University-San Bernardino,1,California State University- San Bernardino,18398,0,3,0
2013,366711,California State University-San Marcos,1,Main Campus,11300,4,7,8
2013,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8917,0,2,1
2013,169248,Central Michigan University,1,Main Campus,26841,0,43,112
2013,115755,Humboldt State University,1,Humboldt State University,8293,0,8,3
2013,122409,San Diego State University,1,Main Campus,31899,10,61,21
2013,122597,San Francisco State University,1,Main Campus,29905,5,5,18
2013,122755,San Jose State University,1,Main Campus,31278,7,46,7
2013,123572,Sonoma State University,1,Sonoma State University,9120,1,3,16
2013,111188,The California Maritime Academy,1,California State University Maritime Academy,1045,1,0,0
2014,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,20186,3,53,26
