Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2012,445188,University of California-Merced,1,Main Campus,5760,0,0,0,,,0,,,0,0,1,0,0
2012,110671,University of California-Riverside,1,Main Campus,20947,0,0,6,,,0,,,3,2,51,14,0
2012,110680,University of California-San Diego,1,Main Campus,28294,0,0,11,,,0,,,1,10,22,18,0
2012,110699,University of California-San Francisco,1,Main Campus - Parnassus,3137,0,0,7,,,0,,,0,2,2,6,0
2012,110705,University of California-Santa Barbara,1,Main Campus,21927,0,0,12,,,0,,,3,1,38,1,2
2012,110714,University of California-Santa Cruz,1,Main Campus,17404,0,0,10,,,0,,,1,3,22,3,4
2013,110635,University of California-Berkeley,1,Main Campus,36198,1,0,13,,,0,,,16,14,56,11,3
2013,110644,University of California-Davis,1,Main Campus,33307,0,0,14,,,0,,,2,6,40,4,2
2013,110398,University of California-Hastings College of Law,1,Main Campus,1088,0,0,1,,,0,,,2,0,3,0,0
2013,110653,University of California-Irvine,1,UCI Main Campus,28895,0,0,13,,,0,,,1,1,30,16,1
2013,110662,University of California-Los Angeles,1,UCLA,40795,0,0,34,,,0,,,2,7,75,11,1
2013,445188,University of California-Merced,1,Main Campus,6195,0,0,3,,,0,,,0,0,0,0,0
2013,110671,University of California-Riverside,1,Main Campus,21207,0,0,6,,,0,,,5,1,19,7,0
2013,110680,University of California-San Diego,1,Main Campus,29517,0,0,20,,,0,,,1,5,48,22,1
2013,110699,University of California-San Francisco,1,Main Campus - Parnassus,3079,0,0,2,,,0,,,0,3,17,2,0
2013,110705,University of California-Santa Barbara,1,Main Campus,22225,0,0,23,,,1,,,4,1,26,5,1
2013,110714,University of California-Santa Cruz,1,Main Campus,17203,0,0,12,,,0,,,1,3,25,4,9
2014,110635,University of California-Berkeley,1,Main Campus,37565,0,0,,15,9,,0,1,23,5,61,20,6
2014,110644,University of California-Davis,1,Main Campus,34508,0,0,,13,5,,0,1,1,4,32,5,1
2014,110398,University of California-Hastings College of Law,1,Main Campus,1003,0,0,,0,0,,0,0,0,0,0,0,0
2014,110653,University of California-Irvine,1,UCI Main Campus,30051,0,0,,7,5,,0,0,0,6,35,15,2
2014,110662,University of California-Los Angeles,1,UCLA,41845,0,0,,17,9,,0,0,2,11,79,5,0
2014,445188,University of California-Merced,1,Main Campus,6268,0,0,,1,0,,0,0,0,0,1,0,0
2014,110671,University of California-Riverside,1,Main Campus,21498,0,0,,6,2,,0,0,2,2,19,9,3
2014,110680,University of California-San Diego,1,Main Campus,30709,0,0,,9,1,,0,0,1,1,31,15,1
2014,110699,University of California-San Francisco,1,Main Campus - Parnassus,3170,0,0,,0,4,,0,0,1,2,14,5,0
2014,110705,University of California-Santa Barbara,1,Main Campus,23051,0,0,,11,1,,0,0,5,2,15,2,2
2014,110714,University of California-Santa Cruz,1,Main Campus,17866,0,0,,5,12,,0,0,2,2,26,6,2
2015,110635,University of California-Berkeley,1,Main Campus,38189,0,0,,13,24,,0,0,9,7,34,11,0
2015,110644,University of California-Davis,1,Main Campus,35186,0,0,,25,16,,0,0,4,3,34,4,3
2015,110398,University of California-Hastings College of Law,1,Main Campus,950,0,0,,1,0,,0,0,0,0,4,0,1
2015,110653,University of California-Irvine,1,UCI Main Campus,30836,0,0,,18,7,,0,0,4,10,55,15,2
2015,110662,University of California-Los Angeles,1,UCLA,41908,0,0,,8,10,,0,2,5,8,43,5,1
2015,445188,University of California-Merced,1,Main Campus,6685,0,0,,0,0,,0,0,0,8,1,1,0
2015,110671,University of California-Riverside,1,Main Campus,21385,0,0,,8,2,,0,0,4,1,28,13,0
2015,110680,University of California-San Diego,1,Main Campus,32906,0,0,,7,7,,0,0,1,4,23,21,4
2015,110699,University of California-San Francisco,1,Main Campus - Parnassus,3107,0,0,,1,1,,0,0,0,9,3,8,0
2015,110705,University of California-Santa Barbara,1,Main Campus,23497,0,0,,14,2,,0,0,2,7,13,0,1
2015,110714,University of California-Santa Cruz,1,Main Campus,17868,0,0,,10,26,,0,0,2,7,24,11,1
